,id,name,district_id,province_id
10360,32602,Chùa Tầm Vu - Tỉnh Lộ 935,626,52
10361,32603,Chùa Cà Săng - Nam Sông Hậu,669,52
10362,32604,Chợ Nổi Ngã Năm,400,52
10363,32605,Chùa Kh'Leang - Tôn Đức Thắng,509,52
10364,32606,Bửu Sơn Tự - Tôn Đức Thắng,509,52
10365,32607,Bệnh Viện Đa Khoa Huyện Mỹ Tú - Trần Phú,383,52
10366,32608,Bệnh Viện Đa Khoa Thị Xã Ngã Năm,400,52
10367,32609,Bệnh Viện Đa Khoa Huyện Thạnh Trị,585,52
10368,32610,Bệnh Viện Đa Khoa Huyện Vĩnh Châu - Nguyễn Huệ,669,52
10369,32611,Bệnh Viện Đa Khoa Huyện Long Phú - Hương Lộ 8,342,52
10370,32612,Bệnh Viện Đa Khoa Huyện Cù Lao Dung - 30 Tháng 4,137,52
10371,32613,Bệnh Viện Đa Khoa Tỉnh Sóc Trăng - Pasteur,509,52
10372,32614,Cung Thiếu Nhi Hải Dương,239,34
10373,32615,Vinmart Hải Dương,239,34
10374,32616,FV Hospital - World Class Healthcare,485,33
10375,32617,Bệnh Viện Nguyễn Trãi,483,33
10376,32618,Bệnh Viện Tim Tâm Đức,485,33
10377,32619,Bệnh Viện Mắt Sài Gòn - Lê Thị Riêng,479,33
10378,32620,Cao Thắng International Eye Hospital,483,33
10379,32621,Bệnh Viện Tai Mũi Họng Sài Gòn,479,33
10380,32622,Bệnh Viên Tai Mũi Họng - Trịnh Văn Cấn,479,33
10381,32623,Bệnh Viện Hoàn Mỹ - Hoàng Việt,61,33
10382,32624,Bệnh Viện Quận 3 - Trần Quốc Thảo,481,33
10383,32625,Bệnh Viện Quốc Tế Columbia Asia Gia Định - Nơ Trang Long,63,33
10384,32626,Viện Pasteur - Pasteur,481,33
10385,32627,Bệnh Viện Chỉnh Hình Và Phục Hồi Chức Năng TP. HCM,61,33
10386,32628,Bệnh Viện Chấn Thương Chỉnh Hình - Trần Hưng Đạo,483,33
10387,32629,Bệnh Viện An Sinh - Trần Huy Liệu,443,33
10388,32630,Bệnh Viện Tai Mũi Họng - Trần Quốc Thảo,481,33
10389,32631,Bệnh Viện Hùng Vương - Hồng Bàng,483,33
10390,32632,Bệnh Viện Truyền Máu Huyết Học - Hồng Bàng,483,33
10391,32633,Bệnh Viện Đa Khoa Mỹ Đức,61,33
10392,32634,Bệnh Viện Đại học Y Dược  Tp. HCM - Cơ Sở 1,483,33
10393,32635,Bệnh Viện Phạm Ngọc Thạch,483,33
10394,32636,Bệnh Viện Răng Hàm Mặt Trung Ương Bộ Y Tế,483,33
10395,32637,Bệnh Viện Tâm Thần Tp. Hồ Chí Minh,483,33
10396,32638,Bệnh Viện Nhân Dân Gia Định - Nơ Trang Long,63,33
10397,32639,Bệnh Viện Đa Khoa Quốc Tế Vũ Anh - Phan Văn Trị,226,33
10398,32640,Viện Y Dược Học Dân Tộc - Nguyễn Văn Trỗi,443,33
10399,32641,Bệnh Viện Quốc Tế Hạnh Phúc - Nguyễn Thị Minh Khai,479,33
10400,32642,Bệnh Viện Đa Khoa Hồng Đức - Pasteur,481,33
10401,32643,Bệnh Viện Nguyễn Tri Phương,483,33
10402,32644,Bệnh Viện Hùng Vương Cơ Sở 2 - Lý Thường Kiệt,483,33
10403,32645,Bệnh Viện Đa Khoa Bưu Điện - Cơ Sở 3,481,33
10404,32646,Bệnh Viện Gò Vấp - Lê Đức Thọ,226,33
10405,32647,Khoa Điều Trị Đau - Bệnh Viện Cấp Cứu Trưng Vương,488,33
10406,32648,Bệnh Viện Đa Khoa Bưu Điện - Thành Thái,488,33
10407,32649,Bệnh Viện Chấn Thương Chỉnh Hình Sài Gòn - Lê Văn Sỹ,61,33
10408,32650,Bệnh Viện Thống Nhất - Lý Thường Kiệt,61,33
10409,32651,Bệnh Viện Đa Khoa Khu Vực Thủ Đức - Lê Văn Chí,597,33
10410,32652,Bệnh Viện Nhi Đồng 2 - Lý Tự Trọng,479,33
10411,32653,Bệnh Viện Ung Bướu - Nơ Trang Long,63,33
10412,32654,Bệnh Viện Quận Thủ Đức - Phú Châu,597,33
10413,32655,Bệnh Viện Răng Hàm Mặt - Trần Hưng Đạo,479,33
10414,32656,Bệnh Viện Quận 1 - Hai Bà Trưng,479,33
10415,32657,Bệnh Viện Đa Khoa Sài Gòn - Lê Lợi,479,33
10416,32658,Bệnh Viện Bình Dân - Điện Biên Phủ,481,33
10417,32659,Bệnh Viện Nhân Dân 115 - Sư Vạn Hạnh,488,33
10418,32660,Bệnh Viện Da Liễu - Nguyễn Thông,481,33
10419,32661,Bệnh Viện Nhi Đồng 1 - Sư Vạn Hạnh,488,33
10420,32662,Bệnh Viện Mắt Sài Gòn - Cách Mạng Tháng 8,488,33
10421,32663,CGV Cinemas - Parkson Hùng Vương,483,33
10422,32664,Galaxy Cinema - Nguyễn Hồng Đào,61,33
10423,32665,BHD Star Cineplex - Bitexco Tower,479,33
10424,32666,Lotte Cinema - Pico Lotte,61,33
10425,32667,Cinebox - Lý Chính Thắng,481,33
10426,32668,CineB Saigon - Lê Công Kiều,479,33
10427,32669,Cinestar - Nguyễn Trãi,479,33
10428,32670,Cine HD - 3D - Ngô Thị Thu Minh,61,33
10429,32671,Rạp Chiếu Phim Đống Đa,483,33
10430,32672,Phòng Xem Phim Feeling,483,33
10431,32673,Cặp Đôi Hạnh Phúc Cinema,481,33
10432,32674,Rạp Cinema 3D - Ngô Quyền,483,33
10433,32675,Khu Vui Chơi Thỏ Trắng - Công Viên Lê Thị Riêng,488,33
10434,32676,Công Viên Sắc Màu Nhật Bản - Bờ Bao Tân Thắng,545,33
10435,32677,Công Viên Nước Đại Thế Giới,483,33
10436,32678,Saigon Outcast - Container Và Nghệ Thuật,480,33
10437,32679,KizCiti - Thành Phố Hướng Nghiệp,482,33
10438,32680,Khu Ẩm Thực Giải Trí TDTT Vạn Thịnh,52,33
10439,32681,Công Viên Bờ Sông Panorama,485,33
10440,32682,Công Viên Sân Thượng Sky Park - SC VivoCity,485,33
10441,32683,Công Viên Lê Thị Riêng - Cách Mạng Tháng 8,488,33
10442,32684,Công Viên 23/9,479,33
10443,32685,Patin Sao Mới,61,33
10444,32686,Playground - Parkson Flemington,489,33
10445,32687,Chuột Mickey Khu Vui Chơi - Lâm Văn Bền,485,33
10446,32688,Nông Trại Cánh Cam - Ladybug Farm,480,33
10447,32689,Saigon Park - Nguyễn Hữu Cảnh,63,33
10448,32690,Big C Miền Đông - Tô Hiến Thành,488,33
10449,32691,Siêu Thị US.Mart,479,33
10450,32692,Lotte Mart Nam Sài Gòn - Nguyễn Hữu Thọ,485,33
10451,32693,Siêu Thị Co.opMart - Phú Thọ,489,33
10452,32694,AEON Citimart - Quang Trung,226,33
10453,32695,Metro An Phú,480,33
10454,32696,Superbowl - Tân Sơn Nhất,61,33
10455,32697,Metro Bình Phú,484,33
10456,32698,Citi Plaza - Nguyễn Trãi,479,33
10457,32699,Giant Supermarket - Crescent Mall,485,33
10458,32700,Siêu Thị Cholimex,483,33
10459,32701,Co.opXtra - SC VivoCity,485,33
10460,32702,Siêu Thị Tủ Nhựa - Giải Phóng,61,33
10461,32703,Siêu Thị An Phú - Thảo Điền,480,33
10462,32704,Siêu Thị Thái Thành,479,33
10463,32705,Akuruhi Super Market,479,33
10464,32706,Siêu Thị S Mart - Trần Bình Trọng,483,33
10465,32707,SC VivoCity Shopping Center,485,33
10466,32708,Crescent Mall Shopping Center,485,33
10467,32709,Parkson Hùng Vương Shopping Center,483,33
10468,32710,Hùng Vương Square Shopping Center,483,33
10469,32711,Diamond Plaza Shopping Center,479,33
10470,32712,Vincom Shopping Center,479,33
10471,32713,UnionSquare Shopping Center,479,33
10472,32714,Saigon Trade Shopping Center,479,33
10473,32715,Zen Plaza Shopping Center,479,33
10474,32716,Nowzone Fashion Mall Shopping Center,479,33
10475,32717,Kumho Asiana Plaza Shopping Center,479,33
10476,32718,Pandora City Shopping Center,545,33
10477,32719,Saigon Airport Plaza Shopping Center,61,33
10478,32720,Hữu Nghị Shopping Center,479,33
10479,32721,RiverGate Shopping Center,482,33
10480,32722,Sài Gòn Square Shopping Center,479,33
10481,32723,An Đông Plaza Shopping Center,483,33
10482,32724,Mesa Plaza Shopping Center,479,33
10483,32725,Vincom Shopping Center - Võ Văn Ngân,597,33
10484,32726,Taka Plaza Shopping Center,479,33
10485,32727,Lucky Plada Shopping Center,479,33
10486,32728,Đại Học Công Nghệ Kỹ Thuật Hutech,63,33
10487,32729,Trường Đại Học Công Nghiệp TPHCM - Gò Vấp,226,33
10488,32730,Trường ĐH Y Khoa Phạm Ngọc Thạch,488,33
10489,32731,Trường Cao Đẳng Phát Thanh Truyền Hình - Trần Nhân Tông,483,33
10490,32732,Trường Đại Học Công Nghệ TP HCM,63,33
10491,32733,Đại Học Nguyễn Tất Thành,482,33
10492,32734,Trường Điện Ảnh Quốc Tế Sài Gòn (Saigon International Film School - SIFS),63,33
10493,32735,Đại Học Công Nghệ Kỹ Thuật Hutech - 276 ĐBP,63,33
10494,32736,Đại Học Công Nghệ Kỹ Thuật Hutech - Ung Văn Khiêm,63,33
10495,32737,Trường ĐH Sư Phạm Kỹ Thuật TP. HCM,597,33
10496,32738,Đại Học Ngân Hàng TP. HCM - Hoàng Diệu 2,597,33
10497,32739,Đại Học Nông Lâm,597,33
10498,32740,Trường Cao Đẳng Nghề Ispace - Võ Văn Ngân,597,33
10499,32741,Trường Cao Đẳng Xây Dựng Số 2 - Võ Văn Ngân,597,33
10500,32742,Trường Đại Học Ngoại Ngữ Tin Học TP. HCM - Sư Vạn Hạnh,488,33
10501,32743,Trường Đại Học Dân Lập Văn Lang,479,33
10502,32744,Đại Học Tôn Đức Thắng,63,33
10503,32745,Trường ĐH Nguyễn Tất Thành - Tôn Thất Thuyết,482,33
10504,32746,Trường Đại Học Sư Phạm Thể Dục Thể Thao TP.HCM - Nguyễn Trãi,483,33
10505,32747,Trường Trung Cấp Nghề Bình Thạnh - Nơ Trang Long,63,33
10506,32748,Trường Trung Cấp Xây Dựng - Nơ Trang Long,63,33
10507,32749,Trường Trung Cấp Kinh Tế Kỹ Thuật Nguyễn Hữu Cảnh,485,33
10508,32750,Trường Trung Cấp Tin Học Kinh Tế Sài Gòn,63,33
10509,32751,Trường Cao Đẳng Nghề Kinh Tế Công Nghệ - Bàu Cát 2,61,33
10510,32752,Trường Cao Đẳng Nghề - Lê Văn Thịnh,480,33
10511,32753,Trường Cao Đẳng Kinh Tế Đối Ngoại - Đường Số 3,487,33
10512,32754,Trường Trung Cấp Phật Học TP. HCM - Đường Số 8,487,33
10513,32755,Trường Cao Đẳng Nghề Kinh Tế Kỹ Thuật TP Hồ Chí Minh,484,33
10514,32756,Trường Cao Đẳng Công Thương TP. HCM,487,33
10515,32757,Trường Trung Cấp Kinh Tế Kỹ Thuật Tây Nam Á,484,33
10516,32758,Trung Cấp Nghề Kỹ Thuật Công Nghệ Hùng Vương,483,33
10517,32759,Đại Học Văn Hóa TP.HCM - Quốc Hương,480,33
10518,32760,Trường Trung Cấp Đại Việt TP.HCM,226,33
10519,32761,Đại Học Kinh Tế Tài Chính - Điện Biên Phủ,63,33
10520,32762,Trường Cao Đẳng Giao Thông Vận Tải TP. HCM,487,33
10521,32763,Trường ĐH Nguyễn Tất Thành Cơ Sở 2,482,33
10522,32764,Trường CĐ Kinh Tế Kỹ Thuật Vinatex TPHCM - Tầm Vu,63,33
10523,32765,Trường CĐ Kinh Tế Kỹ Thuật Miền Nam - Cây Trâm,226,33
10524,32766,Trường Đại Học Công Nghệ TP HCM - Ung Văn Khiêm,63,33
10525,32767,Đại Học Ngoại Thường Cơ Sở 2 Tại TP Hồ Chí Minh,63,33
10526,32768,Đại Học Sài Gòn - An Dương Vương,483,33
10527,32769,Trường Cao Đẳng Kinh Tế Thành Phố Hồ CHí Minh,488,33
10528,32770,Trường Trung Cấp Mai Linh - Nguyễn Văn Đậu,443,33
10529,32771,Trường Cao Đẳng Công Nghệ Thủ Đức,597,33
10530,32772,Trường Cao Đẳng Nghề Thành Phố Hồ Chí Minh,597,33
10531,32773,Trường Cao Đẳng Kinh Tế Đối Ngoại - Trần Bình Trọng,483,33
10532,32774,Trường Dự Bị Đại Học TP. Hồ Chí Minh,483,33
10533,32775,Trường ĐH Giao Thông Vận Tải TP HCM - D3,63,33
10534,32776,Cố Đô Hoa Lư - Ninh Bình,250,60
10535,32777,Chùa Bái Đính - Ninh Bình,214,60
10536,32778,Hang Múa - Hoa Lư,250,60
10537,32779,Cố Viên Lầu - Khu Du Lịch Tam Cốc - Bích Động,250,60
10538,32780,Chùa Bích Động - Ninh Bình,250,60
10539,32781,Động Hoa Sơn - Hoa Lư,250,60
10540,32782,Nhà Thờ Đá Phát Diệm - Kim Sơn,301,60
10541,32783,Khu Bảo Tồn Thiên Nhiên Vân Long,214,60
10542,32784,Chùa Vĩnh Tràng - Nguyễn Trung Trực,382,42
10543,32785,Thiền Viện Trúc Lâm Chánh Giác,547,42
10544,32786,Trại Rắn Đồng Tâm - Tiền Giang,382,42
10545,32787,Năm On - Điểm Tham Quan Sinh Thái,75,42
10546,32788,Khu Lưu Niệm Nhà Văn Sơn Nam - Quốc Lộ 50,382,42
10547,32789,Di Tích Khảo Cổ Gò Thành - Đường 26 Tháng 3,122,42
10548,32790,Khu Di Tích Rạch Gầm - Xoài Mút - Tỉnh Lộ 864,115,42
10549,32791,Chợ Nổi Cái Bè - Tiền Giang,76,42
10550,32792,Lăng Tứ Kiệt,75,42
10551,32793,Khu Di Tích Lăng Hoàng Gia - Tiền Giang,221,42
10552,32794,Nhà Đốc Phủ Hải,221,42
10553,32795,Chùa Bửu Lâm,382,42
10554,32796,Lăng Trương Định,221,42
10555,32797,Bệnh Viện Đa Khoa Trung Tâm Tiền Giang - Hùng Vương,382,42
