,id,min_price_domain
1643,39924,-1
1644,39925,798305
1645,39928,429090
1646,39932,1200000
1647,39933,504202
1648,39934,823500
1649,39935,16982835
1650,39938,1205643
1651,39939,800000
1652,39941,273913
1653,39943,798305
1654,39946,1168831
1655,39947,1948052
1656,39948,650000
1657,39949,1200000
1658,39952,1155000
1659,39955,1505548
1660,39958,1205643
1661,39959,-1
1662,39961,998881
1663,39964,1700000
1664,39966,800000
1665,39967,907792
1666,39969,5169627
1667,39972,-1
1668,39973,409091
1669,39974,935065
1670,39976,823500
1671,39977,300000
1672,39978,935065
1673,39979,-1
1674,39980,1019700
1675,39981,1596612
1676,39982,1257333
1677,39983,1700000
1678,39984,798305
1679,39987,1258590
1680,39988,1075000
1681,39990,800000
1682,39991,935065
1683,39992,749368
1684,39993,-1
1685,39994,823500
1686,39995,800000
1687,39998,1258590
1688,40000,935065
1689,40001,997883
1690,40002,800000
1691,40004,823500
1692,40006,1000000
1693,40008,823500
1694,40009,-1
1695,40010,1075000
1696,40011,800000
1697,40013,742000
1698,40016,1598209
1699,40017,997883
1700,40019,3300000
1701,40022,907792
1702,40023,-1
1703,40027,-1
1704,40029,935065
1705,40031,1257333
1706,40035,-1
1707,40036,500000
1708,40040,907792
1709,40044,1200000
1710,40045,1168831
1711,40046,800000
1712,40048,1075000
1713,40049,1200000
1714,40054,-1
1715,40056,997883
1716,40058,800000
1717,40059,1200000
1718,40061,-1
1719,40063,606061
1720,40065,1538763
1721,40066,-1
1722,40067,800000
1723,40069,588000
1724,40071,1797986
1725,40073,1075000
1726,40075,2500000
1727,40076,1257333
1728,40077,1075000
1729,40079,-1
1730,40082,1075000
1731,40083,-1
1732,40084,-1
1733,40086,450778
1734,40090,8396883
1735,40091,1450216
1736,40094,467533
1737,40095,1538763
1738,40098,-1
1739,40100,683189
1740,40102,-1
1741,40106,6625766
1742,40107,1797986
1743,40108,5023515
1744,40109,1100000
1745,40111,-1
1746,40114,5302516
1747,40116,4900000
1748,40120,1796190
1749,40121,647727
1750,40124,2879475
1751,40126,998881
1752,40127,1155000
1753,40128,545455
1754,40129,1948052
1755,40130,800000
1756,40131,-1
1757,40134,1100000
1758,40135,1700000
1759,40136,600000
1760,40137,865801
1761,40138,3116883
1762,40139,1598209
1763,40141,1505548
1764,40142,623377
1765,40143,823500
1766,40145,599960
1767,40147,799103
1768,40149,1155000
1769,40153,800000
1770,40156,800000
1771,40157,1700000
1772,40161,1402598
1773,40162,-1
1774,40163,798305
1775,40164,-1
1776,40166,1155000
1777,40168,823500
1778,40169,798305
1779,40170,800000
1780,40171,1402598
1781,40172,1700000
1782,40173,4761905
1783,40174,823500
1784,40175,1157143
1785,40176,798305
1786,40179,1205643
1787,40182,-1
1788,40184,1450216
1789,40185,798305
1790,40186,799103
1791,40187,623377
1792,40190,798305
1793,40191,1157143
1794,40194,-1
1795,40198,1948052
1796,40199,935065
1797,40201,1505548
1798,40204,1155000
1799,40209,380952
1800,40213,1155000
1801,40214,1155000
1802,40215,1797986
1803,40220,1700000
1804,40221,380952
1805,40222,1505548
1806,40223,850000
1807,40224,1700000
1808,40225,1505548
1809,40226,1155000
1810,40227,798305
1811,40228,1505548
1812,40229,800000
1813,40230,850000
1814,40234,850000
1815,40236,1700000
1816,40238,4761905
1817,40242,1045455
1818,40247,2500000
1819,40249,4900000
1820,40250,1797986
1821,40251,-1
1822,40258,521739
1823,40259,1796190
1824,40260,799103
1825,40266,363636
1826,40270,519481
1827,40275,-1
1828,40276,800000
1829,40375,2420000
1830,40389,609445
1831,40390,217391
1832,44153,420000
1833,44154,5269697
1834,44155,-1
1835,44156,675325
1836,44157,-1
1837,44158,800000
1838,44159,907792
1839,44161,799103
1840,44162,935065
1841,44163,-1
1842,44165,1075000
1843,44167,467533
1844,44168,1155000
1845,44169,1545455
1846,44170,1136364
1847,44171,800000
1848,44172,907792
1849,44173,380952
1850,44181,500000
1851,44182,260000
1852,44188,318112
1853,44189,550000
1854,44192,389610
1855,44196,850000
1856,44197,349259
1857,44200,683189
1858,44698,800000
1859,44701,935065
1860,44703,670000
1861,44706,-1
1862,44709,907792
1863,44714,-1
1864,44715,630000
1865,44718,-1
1866,44722,1200000
1867,44723,-1
1868,44726,1257333
1869,44731,800000
1870,44934,935065
1871,45022,-1
1872,45075,5627359
1873,45076,5627359
1874,45077,5627359
1875,45110,6311493
1876,45298,-1
1877,45304,902601
1878,45416,1593900
1879,45417,647200
1880,45848,1796190
1881,45964,-1
1882,45968,140260
1883,45993,6451948
1884,46029,450000
1885,46068,99567
1886,46138,761905
1887,46186,288311
1888,46221,1168831
1889,46222,6909091
1890,46228,701299
1891,46234,504202
1892,46257,-1
1893,46264,2178701
1894,46275,498941
1895,46284,1075000
1896,46339,1363636
1897,46350,-1
1898,46361,1038961
1899,46372,1258590
1900,46399,4600000
1901,46505,44069356
1902,46661,4296094
1903,46742,898094
1904,46766,749368
1905,46810,-1
1906,46815,500000
1907,46878,4989415
1908,46889,484849
1909,46931,-1
1910,46951,3459740
1911,46952,466753
1912,46963,-1
1913,47000,4693408
1914,47007,2709957
1915,47008,701299
1916,47053,-1
1917,47092,-1
1918,47105,935065
1919,47136,-1
1920,47173,714286
1921,47223,5148269
1922,47256,545455
1923,47348,-1
1924,47394,272727
1925,47396,4329004
1926,47425,935065
1927,47451,453506
1928,47455,-1
1929,47632,8766234
1930,47641,8330779
1931,47674,380952
1932,230,1658182
1933,278,519481
1934,357,489177
1935,485,735584
1936,556,692641
1937,1089,690000
1938,1213,562771
1939,1233,312000
1940,1295,792208
1941,1587,-1
1942,1783,190476
1943,1951,1116883
1944,2738,285714
1945,3116,216450
1946,3460,95238
1947,3870,311688
1948,4241,-1
1949,4328,103896
1950,4956,345099
1951,5026,351839
1952,5116,259740
1953,6196,227273
1954,6237,116883
1955,6308,199134
1956,6884,1658182
1957,7061,196855
1958,7597,88844
1959,7681,519481
1960,8587,250000
1961,8589,194805
1962,8590,124675
1963,8592,122727
1964,8593,352174
1965,8594,212500
1966,8595,352941
1967,8597,-1
1968,8599,703091
1969,8930,62338
1970,9136,662190
1971,9780,354232
1972,9888,345099
1973,21781,101299
1974,21826,432900
1975,21912,259740
1976,21918,80000
1977,21998,259740
1978,22037,136364
1979,22136,-1
1980,22159,90909
1981,22186,227403
1982,22197,86580
1983,22218,132468
1984,22237,407143
1985,22263,400000
1986,22311,199134
1987,22356,319481
1988,22607,329004
1989,22710,87876
1990,22734,1471861
1991,22809,692641
1992,22883,277056
1993,22949,101299
1994,23104,100000
1995,23136,429519
1996,23154,302000
1997,23207,428571
1998,39553,77912
1999,39554,945455
2000,39555,819048
2001,39556,354545
2002,39557,304348
2003,39558,919750
2004,39559,693913
2005,39560,120000
2006,39561,346320
2007,39562,993506
2008,39563,692641
2009,39564,257576
2010,39565,1515151
2011,39566,467533
2012,39567,-1
2013,39568,181818
2014,39569,227273
2015,39570,259740
2016,39571,590909
2017,39572,257143
2018,39573,173160
2019,39574,448051
2020,39575,233766
2021,39576,550000
2022,39578,339150
2023,39579,450000
2024,39580,176000
2025,39581,93506
2026,39582,500000
2027,39583,246802
2028,39584,-1
2029,39585,365217
2030,39586,243000
2031,39587,315400
2032,39588,300000
2033,39589,110000
2034,39590,199134
2035,39591,362000
2036,39594,150000
2037,39595,109091
2038,39596,389610
2039,39598,857143
2040,39600,207792
2041,39602,216450
2042,39603,125000
2043,39604,129870
2044,39608,311688
2045,39610,363636
2046,39611,261000
2047,39612,-1
2048,39613,87663
2049,39615,243478
2050,39617,163636
2051,39618,173160
2052,39621,80000
2053,39622,476190
2054,39623,80000
2055,39624,354545
2056,39626,86580
2057,39629,216450
2058,39631,286669
2059,39632,81900
2060,39633,254545
2061,39634,199134
2062,39635,305767
2063,39636,117818
2064,39638,136364
2065,39639,303129
2066,39640,252000
2067,39642,136364
2068,39643,409091
2069,39645,120000
2070,39646,141000
2071,39647,77273
2072,39648,88844
2073,39649,101299
2074,39651,328566
2075,39652,194805
2076,39653,454545
2077,39654,-1
2078,39655,298000
2079,39658,511000
2080,39659,346320
2081,39660,-1
2082,39661,272727
2083,39662,359946
2084,39663,194805
2085,39664,250000
2086,39665,270000
2087,39666,253650
2088,39669,450000
2089,39670,250000
2090,39671,259740
2091,39672,310909
2092,39673,288600
2093,39674,341618
2094,39675,250000
2095,39677,250000
2096,39678,500000
2097,39679,161135
2098,39681,120000
2099,39682,95238
2100,39683,1363636
2101,39684,194805
2102,39685,-1
2103,39686,207792
2104,39689,-1
2105,39690,320727
2106,39692,332500
2107,39693,522500
2108,39694,400000
2109,39697,270000
2110,39698,251180
2111,39699,-1
2112,39701,88364
2113,39702,350000
2114,39703,350000
2115,39704,352941
2116,39707,280000
2117,39708,270000
2118,39709,259740
2119,39710,262500
2120,39714,127186
2121,39715,208333
2122,39716,255000
2123,39718,250000
2124,39719,450000
2125,39722,120000
2126,42161,200000
2127,44145,88364
2128,44146,413043
2129,44147,-1
2130,44148,374026
2131,44150,374026
2132,44151,573782
2133,44690,395652
2134,44691,94589
2135,44693,-1
2136,44696,650000
2137,44929,212500
2138,45171,141000
2139,45839,77834
2140,45992,272727
2141,46172,-1
2142,46632,90909
2143,46641,525000
2144,46748,233766
2145,46835,350000
2146,46857,840000
2147,46865,217402
2148,46890,225000
2149,47289,257143
2150,47475,389610
2151,182,727564
2152,867,-1
2153,970,-1
2154,1416,303896
2155,1615,404762
2156,1802,-1
2157,2153,1168762
2158,7308,496754
2159,8708,259740
2160,22487,539188
2161,22581,4347826
2162,23050,429999
2163,23188,692641
2164,23203,2207792
2165,23339,1341991
2166,42283,-1
2167,42284,775757
2168,42285,3478261
2169,42286,1103896
2170,42288,-1
2171,42290,-1
2172,42291,199134
2173,42293,1090909
2174,42294,1418182
2175,42298,2329870
2176,42299,-1
2177,42300,1363636
2178,42301,650000
2179,42302,590909
2180,42303,701299
2181,42304,404762
2182,42305,434783
2183,42308,570435
2184,42309,-1
2185,42312,218182
2186,42314,695652
2187,42316,217391
2188,42317,304348
2189,42318,-1
2190,42324,280000
2191,42325,550000
2192,42326,3043478
2193,42327,850000
2194,42331,3367003
2195,42332,-1
2196,42333,5454545
2197,42334,400000
2198,42336,-1
2199,42337,3043478
2200,42338,-1
2201,42340,-1
2202,42342,3600000
2203,42343,-1
2204,42344,-1
2205,42345,-1
2206,42346,-1
2207,42347,-1
2208,42349,-1
2209,42350,-1
2210,42351,-1
2211,42353,-1
2212,42356,-1
2213,42358,4347826
2214,42360,-1
2215,42361,4347826
2216,42363,-1
2217,42367,300000
2218,42368,384000
2219,42370,217391
2220,42371,191304
2221,42372,-1
2222,42373,-1
2223,42374,-1
2224,42375,-1
2225,43263,668182
2226,43265,605653
2227,43266,2413636
2228,43268,538528
2229,43269,538528
2230,43270,538528
2231,43271,260870
2232,44285,2173913
2233,44286,3600000
2234,44287,-1
2235,44288,-1
2236,44289,-1
2237,44292,-1
2238,44294,2329870
2239,44787,-1
2240,44975,-1
2241,44977,-1
2242,45173,539188
2243,45274,-1
2244,45280,390909
2245,45852,148052
2246,46056,935065
2247,46360,234000
2248,46680,384000
2249,46733,454545
2250,47146,275065
2251,47331,270199
2252,47375,285714
2253,47625,-1
2254,371,720708
2255,406,1212121
2256,982,200000
2257,1163,-1
2258,4054,200000
2259,4395,200000
2260,4438,637500
2261,6697,480000
2262,6834,831169
2263,6994,720708
2264,7685,-1
2265,8573,-1
2266,21906,259740
2267,23384,1792208
2268,23754,363636
2269,42585,212121
2270,42586,-1
2271,42587,346320
2272,42588,354167
2273,42589,380400
2274,42590,285714
2275,42591,-1
2276,42594,799999
2277,42595,300000
2278,42597,225974
2279,42598,164502
2280,42599,200000
2281,42602,300000
2282,42603,242424
2283,42604,1350000
2284,42606,181818
2285,42608,550000
2286,42609,460000
2287,42610,518182
2288,42611,230000
2289,42612,500500
2290,42614,303030
2291,42616,-1
2292,42617,-1
2293,42618,-1
2294,42620,173160
2295,42622,329301
2296,42625,350000
2297,42626,-1
2298,42628,380400
2299,42629,350000
2300,42630,154545
2301,42631,-1
2302,42633,-1
2303,42635,194805
2304,42636,-1
2305,42637,260000
2306,42638,233333
2307,42640,380400
2308,44303,-1
2309,46323,179221
2310,46866,-1
2311,46982,194805
2312,47317,954545
2313,47489,272727
2314,107,398520
2315,110,770000
2316,154,1497450
2317,208,562771
2318,209,371000
2319,272,200941
2320,306,350000
2321,384,478261
2322,390,256522
2323,426,694000
2324,452,-1
2325,562,659999
2326,729,896240
2327,871,300000
2328,943,392000
2329,978,260870
2330,1022,194805
2331,1034,802800
2332,1086,518000
2333,1197,467533
2334,1237,606061
2335,1248,1034903
2336,1294,500000
2337,1317,874146
2338,1390,675000
2339,1397,350649
2340,1413,750229
2341,1445,343010
2342,1514,173160
2343,1563,555555
2344,1649,300000
2345,1824,606061
2346,1848,574026
2347,2023,777600
2348,2033,1108947
2349,2047,237285
2350,2071,549666
2351,2100,958841
2352,2454,360000
2353,2724,500000
2354,2770,360000
2355,3017,339281
2356,3070,-1
2357,3395,350000
2358,3406,548837
2359,3427,606061
2360,4339,-1
2361,4404,147186
2362,4427,519481
2363,4507,387391
2364,4735,389610
2365,4792,533833
2366,4869,180000
2367,5192,259740
2368,5719,350000
2369,5749,1209191
2370,5903,654130
2371,5933,498702
2372,6022,500000
2373,6160,763636
2374,6243,519481
2375,6974,896240
2376,7007,398520
2377,7008,558900
2378,7380,2003000
2379,7381,972000
2380,7560,568052
2381,7651,104545
2382,8512,490000
2383,8513,200941
2384,8515,674243
2385,8516,242424
2386,8518,1583550
2387,8524,470000
2388,8525,470000
2389,8554,295000
2390,8555,250000
2391,8559,291582
2392,8560,776638
2393,8754,385714
2394,8756,400000
2395,8757,191304
2396,8759,555555
2397,8761,109870
2398,8762,600000
2399,8763,250000
2400,8766,295000
2401,8767,392000
2402,9001,392000
2403,9465,519481
2404,9645,630000
2405,9777,260870
2406,21655,385000
2407,21660,500000
2408,21666,253636
2409,21672,72727
2410,21838,90000
2411,21857,500250
2412,21887,350000
2413,21901,81000
2414,21927,350000
2415,21933,150000
2416,21937,300000
2417,21940,588235
2418,21960,303030
2419,21986,406000
2420,22038,425000
2421,22086,518000
2422,22122,292207
2423,22151,545455
2424,22227,500000
2425,22241,720000
2426,22323,353700
2427,22339,650000
2428,22364,363000
2429,22375,495000
2430,22405,500000
2431,22415,-1
2432,22435,399500
2433,22447,688831
2434,22485,170000
2435,22496,150000
2436,22540,1100000
2437,22553,373576
2438,22570,520000
2439,22652,-1
2440,22662,650000
2441,22670,767738
2442,22698,448052
2443,22719,86086
2444,22727,295000
2445,22787,318389
2446,22793,632000
2447,22803,80000
2448,22828,8658009
2449,22837,260870
2450,22898,72727
2451,22918,699217
2452,22930,467532
2453,22961,260870
2454,23004,2030400
2455,23059,434400
2456,23060,683983
2457,23103,457000
2458,23119,216450
2459,23122,353700
2460,23153,301411
2461,23161,467533
2462,23192,300000
2463,23215,300000
2464,23218,360000
2465,23324,81000
2466,23350,478261
2467,23401,180000
2468,23726,941050
2469,23808,257352
2470,23820,300000
2471,23821,779221
2472,29433,499810
2473,29436,600000
2474,29437,498702
2475,29446,602438
2476,29461,260870
2477,29487,701299
2478,29489,504000
2479,29497,796364
2480,29499,550000
2481,40669,740260
2482,40670,575758
2483,40671,432900
2484,40673,346320
2485,40675,303030
2486,40676,449048
2487,40677,292207
2488,40679,108000
2489,40682,-1
2490,40683,304348
2491,40684,239130
2492,40685,100000
2493,40686,400000
2494,40687,86957
2495,40688,90909
2496,40689,195652
2497,40690,81818
2498,40691,303030
2499,40693,89610
2500,40694,181818
2501,40695,-1
2502,40696,345000
2503,40699,179221
2504,40700,147186
2505,40701,233176
2506,40704,250000
2507,40706,120000
2508,40707,298701
2509,40708,561526
2510,40709,1845690
2511,40710,234253
2512,40712,500000
2513,40713,51948
2514,40714,1355750
2515,40715,813853
2516,40716,656100
2517,40717,329004
2518,40718,455845
2519,40719,545455
2520,40720,261975
2521,40722,360000
2522,40723,1424026
2523,40726,637500
2524,40727,108000
2525,40728,801000
2526,40729,1047777
2527,40730,259740
2528,40731,550000
2529,40732,970914
2530,40733,779221
2531,40734,1030486
2532,40735,95652
2533,40737,498702
2534,40738,3000000
2535,40739,451948
2536,40740,594000
2537,40741,705471
2538,40742,454545
2539,40743,450000
2540,40744,549666
2541,40745,350649
2542,40746,58690
2543,40747,865801
2544,40748,425000
2545,40749,478261
2546,40751,398520
2547,40752,580000
2548,40753,1209191
2549,40754,449000
2550,40755,450000
2551,40758,263203
2552,40760,227273
2553,40761,559307
2554,40764,194805
2555,40765,218182
2556,40766,300000
2557,40767,674243
2558,40768,181818
2559,40769,451948
2560,40770,480000
2561,40771,378000
2562,40772,363636
2563,40773,359100
2564,40775,205200
2565,40776,250000
2566,40777,260870
2567,40778,400000
2568,40779,614719
2569,40780,1320346
2570,40781,363636
2571,40782,209091
2572,40784,162771
2573,40785,387000
2574,40786,103896
2575,40787,502165
2576,40789,280000
2577,40790,428571
2578,40791,227273
2579,40794,257352
2580,40795,250000
2581,40797,233766
2582,40798,570000
2583,40800,300000
2584,40801,703212
2585,40803,89610
2586,40806,562771
2587,40808,432900
2588,40809,259740
2589,40810,350649
2590,40811,93506
2591,40813,259740
2592,40814,502165
2593,40816,249470
2594,40817,706909
2595,40818,155844
2596,40819,300000
2597,40822,350649
2598,40823,299366
2599,40824,260870
2600,40826,-1
2601,40827,535500
2602,40828,519481
2603,40829,434783
2604,40830,301411
2605,40831,353700
2606,40833,295000
2607,40834,807100
2608,40835,130000
2609,40837,500000
2610,40838,103896
2611,40839,316975
2612,40840,439091
2613,40841,339000
2614,40842,103896
2615,40843,-1
2616,40844,260870
2617,40845,275414
2618,40846,100000
2619,40847,486540
2620,40849,425000
2621,40850,316975
2622,40851,165000
2623,40853,250000
2624,40855,221400
2625,40856,272727
2626,40858,1100000
2627,40860,-1
2628,40863,219000
2629,40864,450000
2630,40865,172727
2631,40866,-1
2632,40867,299999
2633,40868,93506
2634,40869,766971
2635,40875,242424
2636,40876,400000
2637,40877,360000
2638,40880,-1
2639,40881,318389
2640,40885,280000
2641,40886,1500000
2642,40887,1060606
2643,40888,675325
2644,40889,649271
2645,40890,454545
2646,40891,1000000
2647,40892,172294
2648,40895,802800
